ga:eventCategory,ga:eventAction,ga:eventLabel,ga:country,ga:date,ga:hour,ga:pagePath,ga:totalEvents,ga:uniqueEvents,ga:eventValue,ga:avgEventValue,ga:sessionsWithEvent,ga:eventsPerSessionWithEvent,ga:timeOnPage
mmViewProblem,16359: BannerRegistration,SoberMonkey,United States,20150304,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Sord,United States,20150304,17,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,Steven_Huang,China,20150304,20,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Steven_Huang,China,20150304,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,Steven_Huang,China,20150304,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,7,4,117068,16724,4,1.75,0
mmViewProblem,16359: BannerRegistration,Swistakk,Poland,20150305,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,T-Masaaki,Japan,20150305,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,TMALBONPH,Philippines,20150304,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,TMALBONPH,Philippines,20150304,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,TahaMahmoud,Egypt,20150302,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,TahaMahmoud,Egypt,20150303,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,Taquion,Bolivia,20150303,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Tokiru,Russia,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,1,58534,14633.5,1,4,0
mmViewProblem,16359: BannerRegistration,ToughG,United States,20150302,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Tqup3,France,20150303,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,TrePe,Slovakia,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,2,58534,14633.5,2,2,0
mmViewProblem,16359: BannerRegistration,Uchigle,Japan,20150304,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,Uchigle,Japan,20150304,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Uchigle,Japan,20150305,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,VArt,Russia,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,VArt,Russia,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,V[i]ctor,Russia,20150304,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,V[i]ctor,Russia,20150304,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,V[i]ctor,Russia,20150305,10,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Vardan(RAU),Armenia,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,Vardan(RAU),Armenia,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Vetteru,Japan,20150303,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,5,1,78045,15609,1,5,0
mmViewProblem,16359: BannerRegistration,Vetteru,Japan,20150303,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,1,58534,14633.5,0,0,0
mmViewProblem,16359: BannerRegistration,Vetteru,Japan,20150303,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,2,1,39023,19511.5,0,0,0
mmViewProblem,16359: BannerRegistration,WTrei,Germany,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,WTrei,Germany,20150304,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Wilxzzz,Indonesia,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,WojciechMigda,Poland,20150303,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,WojciechMigda,Poland,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,WojciechMigda,Poland,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,WojciechMigda,Poland,20150304,7,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,WojciechMigda,Poland,20150305,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,0,0,0
mmViewProblem,16359: BannerRegistration,WojciechMigda,Poland,20150305,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,0,0,0
mmViewProblem,16359: BannerRegistration,Wook.Song,South Korea,20150304,4,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Yeko,France,20150305,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,Yizuz,Mexico,20150304,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,YurkoFlisk,Ukraine,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,_Kevin,United States,20150303,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,_Romka_,Russia,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,_dp_singh,India,20150302,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,aakinola,South Africa,20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,aakinola,South Africa,20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,aarticodes,United States,20150304,10,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,abhi117,United States,20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,abhishek.awale,India,20150305,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ablasco,United States,20150304,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ablasco,United States,20150304,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ablasco,United States,20150305,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ablasco,United States,20150305,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,ablasco,United States,20150305,11,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,0,0,0
mmViewProblem,16359: BannerRegistration,ablasco,United States,20150305,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ablasco,United States,20150305,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,abundrew,United States,20150303,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,abundrew,United States,20150303,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,abundrew,United States,20150303,20,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,abundrew,United States,20150303,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,adk90,India,20150304,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,adk90,India,20150304,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ads71993,(not set),20150305,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,aguimont,France,20150306,11,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ahoenig,United States,20150302,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ahoenig,United States,20150302,14,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,ahoenig,United States,20150302,14,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,ahoenig,United States,20150306,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,ahoenig,United States,20150306,13,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,ainu7,South Korea,20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ainu7,South Korea,20150303,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,air13,China,20150305,7,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,ajr.grubbs,United States,20150302,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,akarwa,United States,20150303,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,aklecram,Slovakia,20150305,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,akovski,United States,20150303,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,akshat-10,India,20150305,11,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,al_gol,Belarus,20150304,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,8,1,136579,17072.375,0,0,0
mmViewProblem,16359: BannerRegistration,alazyrabbit,China,20150303,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,alazyrabbit,Japan,20150304,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,alecn2002,Russia,20150303,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,2,1,39023,19511.5,0,0,0
mmViewProblem,16359: BannerRegistration,alecn2002,Russia,20150303,12,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,alegro,(not set),20150303,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,alex90,Spain,20150304,18,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,alexey.dvortsov,United Kingdom,20150304,19,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,alexpeptan,Romania,20150303,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,alexpeptan,United Kingdom,20150303,10,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,2,1,0
mmViewProblem,16359: BannerRegistration,alexpeptan,United Kingdom,20150304,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,alinionut.popa,Romania,20150303,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,2,1,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,alinionut.popa,Romania,20150303,3,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,ananthhh,India,20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,ananthhh,India,20150303,22,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,andrei.ai,Romania,20150303,17,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,andrey_korol,Ukraine,20150305,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,andrez89,Italy,20150304,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,(not set),20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,(not set),20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,7,4,117068,16724,4,1.75,0
mmViewProblem,16359: BannerRegistration,anonymous,(not set),20150303,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,(not set),20150303,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,(not set),20150304,5,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,(not set),20150305,6,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Albania,20150302,15,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150302,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150303,9,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,5,1,78045,15609,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150303,10,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150303,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092&popup=false&lid=3,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150303,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150304,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092&popup=false&lid=3,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150304,8,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150304,14,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Argentina,20150304,21,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Armenia,20150305,0,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Armenia,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,2,2,39023,19511.5,1,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Australia,20150302,16,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Australia,20150303,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Australia,20150303,16,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,1,1,19511,19511,1,1,0
mmViewProblem,16359: BannerRegistration,anonymous,Australia,20150304,17,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&pm=13677,4,2,58534,14633.5,2,2,0
mmViewProblem,16359: BannerRegistration,anonymous,Australia,20150305,1,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&rd=16359&compid=47092,1,1,19511,19511,0,0,0
mmViewProblem,16359: BannerRegistration,anonymous,Australia,20150305,2,'/community.topcoder.com/longcontest/?module=ViewProblemStatement&compid=47092&rd=16359,1,1,19511,19511,1,1,0
