ga:eventCategory	ga:eventLabel	ga:eventAction	ga:date	ga:eventValue
mmViewStandings	t-mac	16364: BannerAnnotate	20150308	16364
mmViewStandings	t-mac	16364: BannerRegistration	20150306	16364
mmViewStandings	t-mac	16367: BannerAnnotate	20150310	32734
mmViewStandings	t-mac	16368: BannerAnnotate	20150310	16368
mmViewStandings	t-mac	16374: BannerAnnotate	20150317	65496
mmViewStandings	t-mac	16374: BannerAnnotate	20150318	16374
mmViewStandings	t-mac	16375: BannerAnnotate	20150310	16375
mmViewStandings	t-mac	16376: BannerAnnotate	20150308	32752
mmViewStandings	t-mac	16376: BannerAnnotate	20150310	16376
mmViewStandings	t-mac	16381: BannerAnnotate	20150317	65524
mmViewStandings	t-mac	16381: BannerAnnotate	20150326	16381
mmViewStandings	t-mac	16388: BannerAnnotate	20150317	81940
mmViewStandings	t-mac	16388: BannerAnnotate	20150318	16388
mmViewStandings	t-mac	16388: BannerAnnotate	20150326	32776
mmViewStandings	tanzaku	16359: BannerRegistration	20150303	16359
mmViewStandings	tanzaku	16375: BannerAnnotate	20150308	16375
mmViewStandings	tanzaku	16375: BannerAnnotate	20150309	16375
mmViewStandings	tanzaku	16375: BannerAnnotate	20150312	16375
mmViewStandings	tanzaku	16375: BannerAnnotate	20150313	49125
mmViewStandings	tau0	16359: BannerRegistration	20150304	16359
mmViewStandings	tau0	16388: BannerAnnotate	20150308	16388
mmViewStandings	threepipes_s	16359: BannerRegistration	20150308	16359
mmViewStandings	tikitaka	16359: BannerRegistration	20150303	16359
mmViewStandings	timmac	16364: BannerRegistration	20150306	130912
mmViewStandings	tjwheel	16359: BannerRegistration	20150305	16359
mmViewStandings	torys	16359: BannerRegistration	20150305	65436
mmViewStandings	toshif	16379: BannerAnnotate	20150311	16379
mmViewStandings	toshif	16379: BannerAnnotate	20150313	114653
mmViewStandings	tri_code	16359: BannerRegistration	20150304	49077
mmViewStandings	tri_code	16359: BannerRegistration	20150305	49077
mmViewStandings	tri_code	16359: BannerRegistration	20150306	32718
mmViewStandings	tri_code	16359: BannerRegistration	20150308	49077
mmViewStandings	tri_code	16359: BannerRegistration	20150309	32718
mmViewStandings	tri_code	16380: BannerAnnotate	20150308	49140
mmViewStandings	tri_code	16380: BannerAnnotate	20150309	114660
mmViewStandings	tri_code	16380: BannerAnnotate	20150310	65520
mmViewStandings	tri_code	16380: BannerAnnotate	20150311	16380
mmViewStandings	tri_code	16380: BannerAnnotate	20150312	98280
mmViewStandings	tri_code	16380: BannerAnnotate	20150313	65520
mmViewStandings	tri_code	16380: BannerAnnotate	20150314	49140
mmViewStandings	tri_code	16380: BannerAnnotate	20150315	16380
mmViewStandings	tri_code	16380: BannerAnnotate	20150316	163800
mmViewStandings	trylar	16367: BannerAnnotate	20150308	16367
mmViewStandings	trylar	16367: BannerAnnotate	20150309	32734
mmViewStandings	trylar	16367: BannerAnnotate	20150313	16367
mmViewStandings	ty70	16359: BannerRegistration	20150305	32718
mmViewStandings	ty70	16359: BannerRegistration	20150308	16359
mmViewStandings	ty70	16380: BannerAnnotate	20150308	98280
mmViewStandings	ty70	16380: BannerAnnotate	20150309	81900
mmViewStandings	ty70	16380: BannerAnnotate	20150310	65520
mmViewStandings	ty70	16380: BannerAnnotate	20150311	65520
mmViewStandings	ty70	16380: BannerAnnotate	20150312	49140
mmViewStandings	ty70	16380: BannerAnnotate	20150313	49140
mmViewStandings	ty70	16380: BannerAnnotate	20150314	81900
mmViewStandings	ty70	16380: BannerAnnotate	20150315	16380
mmViewStandings	vbailey	16359: BannerRegistration	20150323	16359
mmViewStandings	vdave	16386: BannerAnnotate	20150309	16386
mmViewStandings	vdave	16386: BannerAnnotate	20150311	16386
mmViewStandings	vdave	16386: BannerAnnotate	20150312	16386
mmViewStandings	vdave	16386: BannerAnnotate	20150316	32772
mmViewStandings	vikasverma	16359: BannerRegistration	20150304	32718
mmViewStandings	vitux	16377: BannerAnnotate	20150309	16377
mmViewStandings	vss109	16359: BannerRegistration	20150305	16359
mmViewStandings	vuchko	16359: BannerRegistration	20150304	32718
mmViewStandings	vuchko	16370: BannerAnnotate	20150308	16370
mmViewStandings	wsobolewski	16359: BannerRegistration	20150302	49077
mmViewStandings	wsobolewski	16359: BannerRegistration	20150303	114513
mmViewStandings	wsobolewski	16359: BannerRegistration	20150304	81795
mmViewStandings	wsobolewski	16359: BannerRegistration	20150305	81795
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150308	65544
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150309	114702
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150310	81930
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150311	344106
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150312	376878
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150313	229404
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150314	262176
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150315	802914
mmViewStandings	wsobolewski	16386: BannerAnnotate	20150316	442422
mmViewStandings	wukejia	16359: BannerRegistration	20150303	16359
mmViewStandings	wukejia	16359: BannerRegistration	20150306	32718
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150309	278460
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150310	671580
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150311	524160
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150312	376740
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150313	49140
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150314	49140
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150315	49140
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150316	229320
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150317	65520
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150318	32760
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150319	65520
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150321	49140
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150322	16380
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150323	16380
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150324	16380
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150325	81900
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150327	49140
mmViewStandings	wzyxp_123	16380: BannerAnnotate	20150328	16380
mmViewStandings	xhae	16359: BannerRegistration	20150303	16359
mmViewStandings	xiakunxian923	16359: BannerRegistration	20150308	16359
mmViewStandings	xiakunxian923	16384: BannerAnnotate	20150308	16384
mmViewStandings	xiakunxian923	16384: BannerAnnotate	20150309	32768
mmViewStandings	xiakunxian923	16384: BannerAnnotate	20150318	32768
mmViewStandings	xin135	16359: BannerRegistration	20150303	16359
mmViewStandings	xin135	16359: BannerRegistration	20150305	16359
mmViewStandings	xin135	16377: BannerAnnotate	20150309	65508
mmViewStandings	xin135	16377: BannerAnnotate	20150311	114639
mmViewStandings	xin135	16377: BannerAnnotate	20150315	32754
mmViewStandings	xin135	16377: BannerAnnotate	20150316	16377
mmViewStandings	xsymphonyx	16359: BannerRegistration	20150305	32718
mmViewStandings	xsymphonyx	16379: BannerAnnotate	20150308	16379
mmViewStandings	xsymphonyx	16379: BannerAnnotate	20150309	32758
mmViewStandings	xsymphonyx	16379: BannerAnnotate	20150314	16379
mmViewStandings	yamakic	16359: BannerRegistration	20150304	98154
mmViewStandings	yamakic	16359: BannerRegistration	20150308	16359
mmViewStandings	yaric_om	16359: BannerRegistration	20150305	32718
mmViewStandings	yaric_om	16368: BannerAnnotate	20150310	327360
mmViewStandings	yaric_om	16368: BannerAnnotate	20150311	163680
mmViewStandings	yaric_om	16368: BannerAnnotate	20150312	229152
mmViewStandings	yaric_om	16368: BannerAnnotate	20150313	163680
mmViewStandings	yaric_om	16368: BannerAnnotate	20150316	81840
mmViewStandings	yaric_om	16368: BannerAnnotate	20150319	32736
mmViewStandings	yaric_om	16368: BannerAnnotate	20150320	16368
mmViewStandings	yassine12	16359: BannerRegistration	20150304	114513
mmViewStandings	ybkr007	16359: BannerRegistration	20150305	65436
mmViewStandings	yedtoss	16385: BannerAnnotate	20150309	16385
mmViewStandings	yfalah	16368: BannerAnnotate	20150308	32736
mmViewStandings	yfalah	16368: BannerAnnotate	20150309	163680
mmViewStandings	yfalah	16368: BannerAnnotate	20150310	327360
mmViewStandings	yfalah	16368: BannerAnnotate	20150311	49104
mmViewStandings	yfalah	16368: BannerAnnotate	20150312	16368
mmViewStandings	yfalah	16368: BannerAnnotate	20150313	16368
mmViewStandings	yfalah	16368: BannerAnnotate	20150317	81840
mmViewStandings	ynasu	16385: BannerAnnotate	20150308	16385
mmViewStandings	ynasu	16385: BannerAnnotate	20150309	16385
mmViewStandings	ynasu	16385: BannerAnnotate	20150312	16385
mmViewStandings	ynasu	16385: BannerAnnotate	20150313	16385
mmViewStandings	ynasu	16385: BannerAnnotate	20150317	16385
mmViewStandings	yoshibo-	16386: BannerAnnotate	20150308	32772
mmViewStandings	yoshibo-	16386: BannerAnnotate	20150309	344106
mmViewStandings	yoshibo-	16386: BannerAnnotate	20150310	98316
mmViewStandings	yoshibo-	16386: BannerAnnotate	20150311	16386
mmViewStandings	yoshibo-	16386: BannerAnnotate	20150313	32772
mmViewStandings	yoshibo-	16386: BannerAnnotate	20150315	16386
mmViewStandings	yoshibo-	16386: BannerAnnotate	20150321	16386
mmViewStandings	yrtchn	16359: BannerRegistration	20150304	16359
mmViewStandings	yrtchn	16359: BannerRegistration	20150305	16359
mmViewStandings	yrtchn	16359: BannerRegistration	20150308	16359
mmViewStandings	yrtchn	16359: BannerRegistration	20150309	16359
mmViewStandings	yrtchn	16359: BannerRegistration	20150310	32718
mmViewStandings	yrtchn	16359: BannerRegistration	20150311	16359
mmViewStandings	yrtchn	16385: BannerAnnotate	20150308	81925
mmViewStandings	yrtchn	16385: BannerAnnotate	20150311	16385
mmViewStandings	yrtchn	16385: BannerAnnotate	20150312	32770
mmViewStandings	yrtchn	16385: BannerAnnotate	20150313	32770
mmViewStandings	yrtchn	16385: BannerAnnotate	20150314	16385
mmViewStandings	yrtchn	16385: BannerAnnotate	20150315	32770
mmViewStandings	yrtchn	16385: BannerAnnotate	20150316	98310
mmViewStandings	yrtchn	16385: BannerAnnotate	20150317	32770
mmViewStandings	yrtchn	16385: BannerAnnotate	20150318	49155
mmViewStandings	yrtchn	16385: BannerAnnotate	20150319	16385
mmViewStandings	zaq1xsw2tktk	16377: BannerAnnotate	20150308	32754
mmViewStandings	zaq1xsw2tktk	16377: BannerAnnotate	20150310	98262
mmViewStandings	zaq1xsw2tktk	16377: BannerAnnotate	20150311	131016
mmViewStandings	zaq1xsw2tktk	16377: BannerAnnotate	20150312	16377
mmViewStandings	zaq1xsw2tktk	16377: BannerAnnotate	20150313	16377
mmViewStandings	zaq1xsw2tktk	16377: BannerAnnotate	20150320	16377
mmViewStandings	zhanghanyuan	16366: BannerAnnotate	20150309	32732
mmViewStandings	zhanghanyuan	16366: BannerAnnotate	20150310	16366
mmViewStandings	zhangyilun	16359: BannerRegistration	20150304	16359
mmViewStandings	zhanyi658657	16371: BannerAnnotate	20150314	16371
mmViewStandings	zizo0003	16359: BannerRegistration	20150303	16359
mmViewStandings	zizo0003	16369: BannerAnnotate	20150308	16369
mmViewStandings	zizo0003	16369: BannerAnnotate	20150310	32738
mmViewStandings	znirzejskwarka	16359: BannerRegistration	20150312	16359
